timestamp,date,hour,actual_power_w,predicted_power_w,actual_kwh,predicted_kwh,voltage,current_a,cost_inr,carbon_kg,anomaly,status
2026-01-27T16:00:00,2026-01-27,16,6741.94,7400.79,6.7419,7.4008,216.11,24.507,47.19,4.8272,False,normal
2026-01-27T17:00:00,2026-01-27,17,5795.22,6034.17,5.7952,6.0342,229.92,23.793,40.57,4.1494,False,normal
2026-01-27T18:00:00,2026-01-27,18,6648.69,6173.96,6.6487,6.174,230.02,23.48,46.54,4.7605,False,normal
2026-01-27T19:00:00,2026-01-27,19,6176.82,5527.12,6.1768,5.5271,215.9,24.851,43.24,4.4226,False,normal
2026-01-27T20:00:00,2026-01-27,20,7038.88,6264.53,7.0389,6.2645,228.61,25.125,49.27,5.0398,False,normal
2026-01-27T21:00:00,2026-01-27,21,2015.84,1966.36,2.0158,1.9664,221.12,7.816,14.11,1.4433,False,normal
2026-01-27T22:00:00,2026-01-27,22,122.68,123.6,0.1227,0.1236,216.59,0.462,0.86,0.0878,False,normal
2026-01-27T23:00:00,2026-01-27,23,2857.19,2879.86,2.8572,2.8799,211.54,10.779,20.0,2.0457,False,normal
2026-01-28T00:00:00,2026-01-28,0,2298.03,2432.55,2.298,2.4326,216.48,9.403,16.09,1.6454,True,anomaly
2026-01-28T01:00:00,2026-01-28,1,2121.37,2262.5,2.1214,2.2625,218.25,7.744,14.85,1.5189,True,anomaly
2026-01-28T02:00:00,2026-01-28,2,3334.37,3349.98,3.3344,3.35,221.41,13.536,23.34,2.3874,True,anomaly
2026-01-28T03:00:00,2026-01-28,3,2079.06,2167.65,2.0791,2.1677,230.12,7.424,14.55,1.4886,False,normal
2026-01-28T04:00:00,2026-01-28,4,4582.11,4127.4,4.5821,4.1274,210.19,16.086,32.07,3.2808,True,anomaly
2026-01-28T05:00:00,2026-01-28,5,2333.19,2371.39,2.3332,2.3714,216.31,9.185,16.33,1.6706,True,anomaly
2026-01-28T06:00:00,2026-01-28,6,1869.43,1687.48,1.8694,1.6875,228.49,6.611,13.09,1.3385,False,normal
2026-01-28T07:00:00,2026-01-28,7,3996.79,4333.98,3.9968,4.334,211.42,14.509,27.98,2.8617,False,normal
2026-01-28T08:00:00,2026-01-28,8,2113.3,1985.66,2.1133,1.9857,230.66,7.675,14.79,1.5131,False,normal
2026-01-28T09:00:00,2026-01-28,9,4975.33,4687.23,4.9753,4.6872,214.96,17.396,34.83,3.5623,False,normal
2026-01-28T10:00:00,2026-01-28,10,5506.13,5517.63,5.5061,5.5176,229.78,22.668,38.54,3.9424,True,anomaly
2026-01-28T11:00:00,2026-01-28,11,4881.23,3719.73,4.8812,3.7197,223.07,17.326,34.17,3.495,False,normal
2026-01-28T12:00:00,2026-01-28,12,3562.8,3144.85,3.5628,3.1449,213.26,13.668,24.94,2.551,False,normal
2026-01-28T13:00:00,2026-01-28,13,4289.58,4774.28,4.2896,4.7743,211.85,16.365,30.03,3.0713,False,normal
2026-01-28T14:00:00,2026-01-28,14,2281.9,2112.08,2.2819,2.1121,226.99,8.138,15.97,1.6338,False,normal
2026-01-28T15:00:00,2026-01-28,15,4663.54,5076.78,4.6635,5.0768,223.13,16.405,32.64,3.3391,False,normal
2026-01-28T16:00:00,2026-01-28,16,1954.67,2020.29,1.9547,2.0203,226.04,7.786,13.68,1.3995,False,normal
2026-01-28T17:00:00,2026-01-28,17,3597.13,3511.87,3.5971,3.5119,223.12,14.152,25.18,2.5755,False,normal
2026-01-28T18:00:00,2026-01-28,18,6913.68,6657.86,6.9137,6.6579,212.04,24.99,48.4,4.9502,False,normal
2026-01-28T19:00:00,2026-01-28,19,6648.62,6752.91,6.6486,6.7529,225.41,25.278,46.54,4.7604,False,normal
2026-01-28T20:00:00,2026-01-28,20,6602.17,5640.78,6.6022,5.6408,218.99,24.092,46.22,4.7272,False,normal
2026-01-28T21:00:00,2026-01-28,21,1865.68,1947.84,1.8657,1.9478,221.85,7.012,13.06,1.3358,False,normal
2026-01-28T22:00:00,2026-01-28,22,1782.04,1835.27,1.782,1.8353,223.98,6.531,12.47,1.2759,False,normal
2026-01-28T23:00:00,2026-01-28,23,4607.12,4689.57,4.6071,4.6896,219.89,16.25,32.25,3.2987,True,anomaly
2026-01-29T00:00:00,2026-01-29,0,1991.93,1469.86,1.9919,1.4699,228.29,7.617,13.94,1.4262,False,normal
2026-01-29T01:00:00,2026-01-29,1,0.0,0.0,0.0,0.0,219.85,0.0,0.0,0.0,False,normal
2026-01-29T02:00:00,2026-01-29,2,235.55,170.69,0.2355,0.1707,210.21,0.922,1.65,0.1687,False,normal
2026-01-29T03:00:00,2026-01-29,3,2342.67,2080.13,2.3427,2.0801,226.23,8.989,16.4,1.6774,False,normal
2026-01-29T04:00:00,2026-01-29,4,136.33,138.36,0.1363,0.1384,209.24,0.478,0.95,0.0976,False,normal
2026-01-29T05:00:00,2026-01-29,5,296.89,302.69,0.2969,0.3027,217.16,1.069,2.08,0.2126,False,normal
2026-01-29T06:00:00,2026-01-29,6,3512.56,4017.74,3.5126,4.0177,220.57,13.599,24.59,2.515,False,normal
2026-01-29T07:00:00,2026-01-29,7,4230.48,4312.36,4.2305,4.3124,212.73,15.75,29.61,3.029,False,normal
2026-01-29T08:00:00,2026-01-29,8,2756.19,2428.11,2.7562,2.4281,217.16,10.683,19.29,1.9734,False,normal
2026-01-29T09:00:00,2026-01-29,9,2633.99,2380.1,2.634,2.3801,224.65,10.578,18.44,1.8859,False,normal
2026-01-29T10:00:00,2026-01-29,10,6186.91,6120.68,6.1869,6.1207,212.09,25.171,43.31,4.4298,True,anomaly
2026-01-29T11:00:00,2026-01-29,11,6039.42,6158.1,6.0394,6.1581,210.72,23.277,42.28,4.3242,False,normal
2026-01-29T12:00:00,2026-01-29,12,74.87,74.51,0.0749,0.0745,213.82,0.28,0.52,0.0536,False,normal
2026-01-29T13:00:00,2026-01-29,13,4106.76,4222.39,4.1068,4.2224,229.28,15.392,28.75,2.9404,False,normal
2026-01-29T14:00:00,2026-01-29,14,6503.26,6703.97,6.5033,6.704,225.27,23.604,45.52,4.6563,False,normal
2026-01-29T15:00:00,2026-01-29,15,2416.91,2905.96,2.4169,2.906,225.01,8.576,16.92,1.7305,False,normal
2026-01-29T16:00:00,2026-01-29,16,6338.72,5519.65,6.3387,5.5197,220.18,25.253,44.37,4.5385,False,normal
2026-01-29T17:00:00,2026-01-29,17,6773.46,6367.78,6.7735,6.3678,223.44,24.945,47.41,4.8498,False,normal
2026-01-29T18:00:00,2026-01-29,18,6139.74,5798.38,6.1397,5.7984,218.02,23.879,42.98,4.3961,False,normal
2026-01-29T19:00:00,2026-01-29,19,5889.17,6329.07,5.8892,6.3291,216.66,23.826,41.22,4.2166,False,normal
2026-01-29T20:00:00,2026-01-29,20,2248.98,2382.91,2.249,2.3829,229.57,7.928,15.74,1.6103,False,normal
2026-01-29T21:00:00,2026-01-29,21,269.0,254.34,0.269,0.2543,228.55,1.076,1.88,0.1926,False,normal
2026-01-29T22:00:00,2026-01-29,22,2558.26,2781.97,2.5583,2.782,211.74,9.064,17.91,1.8317,False,normal
2026-01-29T23:00:00,2026-01-29,23,4922.81,4858.22,4.9228,4.8582,218.12,18.579,34.46,3.5247,True,anomaly
2026-01-30T00:00:00,2026-01-30,0,2193.59,2007.88,2.1936,2.0079,230.16,8.375,15.36,1.5706,True,anomaly
2026-01-30T01:00:00,2026-01-30,1,1802.97,1942.58,1.803,1.9426,219.37,7.291,12.62,1.2909,True,anomaly
2026-01-30T02:00:00,2026-01-30,2,236.23,271.28,0.2362,0.2713,213.71,0.949,1.65,0.1691,False,normal
2026-01-30T03:00:00,2026-01-30,3,1883.83,1666.85,1.8838,1.6668,211.81,6.611,13.19,1.3488,False,normal
2026-01-30T04:00:00,2026-01-30,4,78.92,91.96,0.0789,0.092,227.44,0.279,0.55,0.0565,False,normal
2026-01-30T05:00:00,2026-01-30,5,0.0,0.0,0.0,0.0,215.18,0.0,0.0,0.0,False,normal
2026-01-30T06:00:00,2026-01-30,6,6357.27,6403.29,6.3573,6.4033,218.27,24.013,44.5,4.5518,True,anomaly
2026-01-30T07:00:00,2026-01-30,7,1785.28,1749.02,1.7853,1.749,222.45,7.366,12.5,1.2783,False,normal
2026-01-30T08:00:00,2026-01-30,8,6806.27,6263.58,6.8063,6.2636,215.43,24.022,47.64,4.8733,True,anomaly
2026-01-30T09:00:00,2026-01-30,9,3782.29,4053.48,3.7823,4.0535,219.59,15.443,26.48,2.7081,False,normal
2026-01-30T10:00:00,2026-01-30,10,4272.67,3304.87,4.2727,3.3049,217.22,16.94,29.91,3.0592,False,normal
2026-01-30T11:00:00,2026-01-30,11,6557.65,7670.63,6.5576,7.6706,226.04,23.329,45.9,4.6953,False,normal
2026-01-30T12:00:00,2026-01-30,12,6467.22,6840.53,6.4672,6.8405,209.43,23.683,45.27,4.6305,True,anomaly
2026-01-30T13:00:00,2026-01-30,13,1905.16,1892.83,1.9052,1.8928,212.99,7.486,13.34,1.3641,False,normal
2026-01-30T14:00:00,2026-01-30,14,5916.08,5300.69,5.9161,5.3007,215.93,21.835,41.41,4.2359,False,normal
2026-01-30T15:00:00,2026-01-30,15,2117.37,1794.4,2.1174,1.7944,221.69,7.521,14.82,1.516,False,normal
2026-01-30T16:00:00,2026-01-30,16,6271.16,6263.53,6.2712,6.2635,229.91,23.849,43.9,4.4902,False,normal
2026-01-30T17:00:00,2026-01-30,17,6869.64,5997.02,6.8696,5.997,218.55,24.307,48.09,4.9187,False,normal
2026-01-30T18:00:00,2026-01-30,18,5976.56,6268.23,5.9766,6.2682,216.61,24.129,41.84,4.2792,False,normal
2026-01-30T19:00:00,2026-01-30,19,6012.32,5613.93,6.0123,5.6139,221.84,24.36,42.09,4.3048,False,normal
2026-01-30T20:00:00,2026-01-30,20,6351.15,5493.54,6.3511,5.4935,210.68,24.5,44.46,4.5474,False,normal
2026-01-30T21:00:00,2026-01-30,21,2573.52,2552.72,2.5735,2.5527,215.02,9.624,18.01,1.8426,False,normal
2026-01-30T22:00:00,2026-01-30,22,1961.44,1843.87,1.9614,1.8439,216.03,7.093,13.73,1.4044,False,normal
2026-01-30T23:00:00,2026-01-30,23,1654.1,1447.73,1.6541,1.4477,212.89,6.694,11.58,1.1843,False,normal
2026-01-31T00:00:00,2026-01-31,0,1740.32,1758.19,1.7403,1.7582,217.01,7.172,12.18,1.2461,False,normal
2026-01-31T01:00:00,2026-01-31,1,392.6,449.8,0.3926,0.4498,213.86,1.445,2.75,0.2811,False,normal
2026-01-31T02:00:00,2026-01-31,2,0.0,0.0,0.0,0.0,223.26,0.0,0.0,0.0,False,normal
2026-01-31T03:00:00,2026-01-31,3,354.08,363.63,0.3541,0.3636,217.53,1.259,2.48,0.2535,False,normal
2026-01-31T04:00:00,2026-01-31,4,6022.49,6599.32,6.0225,6.5993,230.09,23.578,42.16,4.3121,True,anomaly
2026-01-31T05:00:00,2026-01-31,5,0.0,0.0,0.0,0.0,227.05,0.0,0.0,0.0,False,normal
2026-01-31T06:00:00,2026-01-31,6,2400.83,2378.99,2.4008,2.379,213.94,8.717,16.81,1.719,False,normal
2026-01-31T07:00:00,2026-01-31,7,7263.37,8046.0,7.2634,8.046,210.11,25.449,50.84,5.2006,True,anomaly
2026-01-31T08:00:00,2026-01-31,8,4037.9,4167.64,4.0379,4.1676,218.96,16.622,28.27,2.8911,False,normal
2026-01-31T09:00:00,2026-01-31,9,6968.73,6214.2,6.9687,6.2142,215.91,24.41,48.78,4.9896,False,normal
2026-01-31T10:00:00,2026-01-31,10,4543.62,4376.65,4.5436,4.3767,209.29,16.879,31.81,3.2532,False,normal
2026-01-31T11:00:00,2026-01-31,11,6178.34,6397.99,6.1783,6.398,213.14,23.668,43.25,4.4237,False,normal
2026-01-31T12:00:00,2026-01-31,12,1865.83,1931.57,1.8658,1.9316,223.72,7.17,13.06,1.3359,False,normal
2026-01-31T13:00:00,2026-01-31,13,4018.9,4294.83,4.0189,4.2948,224.95,14.929,28.13,2.8775,False,normal
2026-01-31T14:00:00,2026-01-31,14,2183.8,2071.25,2.1838,2.0713,224.61,7.933,15.29,1.5636,False,normal
2026-01-31T15:00:00,2026-01-31,15,6353.61,5854.46,6.3536,5.8545,228.09,22.738,44.48,4.5492,False,normal
2026-01-31T16:00:00,2026-01-31,16,6044.26,6608.01,6.0443,6.608,226.95,23.94,42.31,4.3277,True,anomaly
2026-01-31T17:00:00,2026-01-31,17,1901.74,1899.93,1.9017,1.8999,216.08,7.817,13.31,1.3616,False,normal
2026-01-31T18:00:00,2026-01-31,18,4179.75,4447.36,4.1798,4.4474,216.35,15.658,29.26,2.9927,False,normal
2026-01-31T19:00:00,2026-01-31,19,1955.15,1880.19,1.9551,1.8802,215.62,7.413,13.69,1.3999,False,normal
2026-01-31T20:00:00,2026-01-31,20,6494.85,6507.05,6.4948,6.507,225.2,23.784,45.46,4.6503,False,normal
2026-01-31T21:00:00,2026-01-31,21,3648.82,3211.65,3.6488,3.2116,211.68,14.91,25.54,2.6126,False,normal
2026-01-31T22:00:00,2026-01-31,22,2624.44,2211.1,2.6244,2.2111,225.59,10.644,18.37,1.8791,False,normal
2026-01-31T23:00:00,2026-01-31,23,1864.2,1809.73,1.8642,1.8097,219.93,6.832,13.05,1.3348,False,normal
2026-02-01T00:00:00,2026-02-01,0,0.0,0.0,0.0,0.0,228.97,0.0,0.0,0.0,False,normal
2026-02-01T01:00:00,2026-02-01,1,0.0,0.0,0.0,0.0,213.49,0.0,0.0,0.0,False,normal
2026-02-01T02:00:00,2026-02-01,2,0.0,0.0,0.0,0.0,218.83,0.0,0.0,0.0,False,normal
2026-02-01T03:00:00,2026-02-01,3,3360.48,3512.64,3.3605,3.5126,228.43,13.269,23.52,2.4061,True,anomaly
2026-02-01T04:00:00,2026-02-01,4,129.81,133.89,0.1298,0.1339,211.16,0.483,0.91,0.0929,False,normal
2026-02-01T05:00:00,2026-02-01,5,1731.06,1964.96,1.7311,1.965,221.2,7.094,12.12,1.2394,False,normal
2026-02-01T06:00:00,2026-02-01,6,4333.66,4183.14,4.3337,4.1831,210.76,16.882,30.34,3.1029,False,normal
2026-02-01T07:00:00,2026-02-01,7,2366.79,2467.77,2.3668,2.4678,224.31,9.38,16.57,1.6946,False,normal
2026-02-01T08:00:00,2026-02-01,8,1766.93,1785.84,1.7669,1.7858,218.26,6.989,12.37,1.2651,False,normal
2026-02-01T09:00:00,2026-02-01,9,4575.46,4908.42,4.5755,4.9084,221.59,16.979,32.03,3.276,False,normal
2026-02-01T10:00:00,2026-02-01,10,4491.92,4041.55,4.4919,4.0415,214.18,17.49,31.44,3.2162,False,normal
2026-02-01T11:00:00,2026-02-01,11,6458.12,7481.88,6.4581,7.4819,212.95,24.292,45.21,4.624,True,anomaly
2026-02-01T12:00:00,2026-02-01,12,4505.5,5127.91,4.5055,5.1279,209.18,17.493,31.54,3.2259,False,normal
2026-02-01T13:00:00,2026-02-01,13,2327.37,2553.39,2.3274,2.5534,219.06,8.159,16.29,1.6664,False,normal
2026-02-01T14:00:00,2026-02-01,14,6082.83,6228.01,6.0828,6.228,220.19,24.194,42.58,4.3553,False,normal
2026-02-01T15:00:00,2026-02-01,15,6552.39,6132.59,6.5524,6.1326,210.78,24.287,45.87,4.6915,False,normal
2026-02-01T16:00:00,2026-02-01,16,4269.84,4505.8,4.2698,4.5058,213.06,16.829,29.89,3.0572,False,normal
2026-02-01T17:00:00,2026-02-01,17,6788.21,6732.43,6.7882,6.7324,211.4,24.023,47.52,4.8604,True,anomaly
2026-02-01T18:00:00,2026-02-01,18,5553.35,5751.8,5.5533,5.7518,224.18,22.821,38.87,3.9762,False,normal
2026-02-01T19:00:00,2026-02-01,19,7043.88,6222.8,7.0439,6.2228,224.71,25.687,49.31,5.0434,False,normal
2026-02-01T20:00:00,2026-02-01,20,6347.96,6420.21,6.348,6.4202,229.91,25.17,44.44,4.5451,False,normal
2026-02-01T21:00:00,2026-02-01,21,2284.28,2543.74,2.2843,2.5437,224.44,9.156,15.99,1.6355,False,normal
2026-02-01T22:00:00,2026-02-01,22,2176.63,2157.28,2.1766,2.1573,211.55,8.353,15.24,1.5585,False,normal
2026-02-01T23:00:00,2026-02-01,23,4450.0,4201.36,4.45,4.2014,223.93,16.579,31.15,3.1862,True,anomaly
2026-02-02T00:00:00,2026-02-02,0,1918.77,1874.97,1.9188,1.875,217.23,7.45,13.43,1.3738,False,normal
2026-02-02T01:00:00,2026-02-02,1,201.57,198.27,0.2016,0.1983,224.11,0.74,1.41,0.1443,False,normal
2026-02-02T02:00:00,2026-02-02,2,0.0,0.0,0.0,0.0,230.77,0.0,0.0,0.0,False,normal
2026-02-02T03:00:00,2026-02-02,3,2130.68,1979.28,2.1307,1.9793,225.32,7.457,14.91,1.5256,False,normal
2026-02-02T04:00:00,2026-02-02,4,72.15,71.23,0.0721,0.0712,216.9,0.26,0.51,0.0517,False,normal
2026-02-02T05:00:00,2026-02-02,5,4547.73,3877.43,4.5477,3.8774,220.63,16.701,31.83,3.2562,True,anomaly
2026-02-02T06:00:00,2026-02-02,6,5749.55,5030.99,5.7495,5.031,228.79,22.34,40.25,4.1167,False,normal
2026-02-02T07:00:00,2026-02-02,7,6695.35,6124.39,6.6953,6.1244,225.27,25.28,46.87,4.7939,True,anomaly
2026-02-02T08:00:00,2026-02-02,8,2469.28,2737.7,2.4693,2.7377,228.39,8.837,17.28,1.768,False,normal
2026-02-02T09:00:00,2026-02-02,9,2737.76,2749.97,2.7378,2.75,230.22,10.963,19.16,1.9602,False,normal
2026-02-02T10:00:00,2026-02-02,10,4051.84,3641.2,4.0518,3.6412,228.94,14.946,28.36,2.9011,False,normal
2026-02-02T11:00:00,2026-02-02,11,4143.25,4241.2,4.1433,4.2412,213.28,16.794,29.0,2.9666,False,normal
2026-02-02T12:00:00,2026-02-02,12,4366.66,4055.67,4.3667,4.0557,211.92,16.806,30.57,3.1265,True,anomaly
2026-02-02T13:00:00,2026-02-02,13,4700.38,5074.09,4.7004,5.0741,229.51,17.231,32.9,3.3655,True,anomaly
2026-02-02T14:00:00,2026-02-02,14,4144.14,4556.45,4.1441,4.5564,214.57,16.761,29.01,2.9672,False,normal
2026-02-02T15:00:00,2026-02-02,15,6102.4,6494.56,6.1024,6.4946,209.39,23.505,42.72,4.3693,False,normal
2026-02-02T16:00:00,2026-02-02,16,2026.0,2165.08,2.026,2.1651,227.38,7.864,14.18,1.4506,False,normal
2026-02-02T17:00:00,2026-02-02,17,4977.04,4818.75,4.977,4.8188,226.84,18.053,34.84,3.5636,False,normal
2026-02-02T18:00:00,2026-02-02,18,4418.4,4290.69,4.4184,4.2907,227.58,16.799,30.93,3.1636,False,normal
2026-02-02T19:00:00,2026-02-02,19,6820.25,6752.79,6.8202,6.7528,227.93,24.789,47.74,4.8833,False,normal
2026-02-02T20:00:00,2026-02-02,20,6579.8,7600.17,6.5798,7.6002,228.35,25.008,46.06,4.7111,False,normal
2026-02-02T21:00:00,2026-02-02,21,6331.18,5947.44,6.3312,5.9474,215.55,23.631,44.32,4.5331,True,anomaly
2026-02-02T22:00:00,2026-02-02,22,4302.99,4625.38,4.303,4.6254,227.52,15.924,30.12,3.0809,True,anomaly
2026-02-02T23:00:00,2026-02-02,23,433.02,410.27,0.433,0.4103,212.1,1.524,3.03,0.31,False,normal
2026-02-03T00:00:00,2026-02-03,0,2020.33,1882.19,2.0203,1.8822,213.94,7.222,14.14,1.4466,False,normal
2026-02-03T01:00:00,2026-02-03,1,0.0,0.0,0.0,0.0,228.97,0.0,0.0,0.0,False,normal
2026-02-03T02:00:00,2026-02-03,2,0.0,0.0,0.0,0.0,226.25,0.0,0.0,0.0,False,normal
2026-02-03T03:00:00,2026-02-03,3,72.93,76.39,0.0729,0.0764,228.77,0.274,0.51,0.0522,False,normal
2026-02-03T04:00:00,2026-02-03,4,2172.7,1995.18,2.1727,1.9952,224.03,8.729,15.21,1.5557,True,anomaly
2026-02-03T05:00:00,2026-02-03,5,69.15,72.67,0.0691,0.0727,222.76,0.282,0.48,0.0495,False,normal
2026-02-03T06:00:00,2026-02-03,6,6655.46,6926.59,6.6555,6.9266,218.7,24.244,46.59,4.7653,True,anomaly
2026-02-03T07:00:00,2026-02-03,7,4430.46,4587.33,4.4305,4.5873,210.43,16.499,31.01,3.1722,False,normal
2026-02-03T08:00:00,2026-02-03,8,4962.56,4756.96,4.9626,4.757,220.38,18.239,34.74,3.5532,False,normal
2026-02-03T09:00:00,2026-02-03,9,3726.35,3783.12,3.7263,3.7831,224.76,13.985,26.08,2.6681,False,normal
2026-02-03T10:00:00,2026-02-03,10,1933.17,1601.4,1.9332,1.6014,210.47,6.877,13.53,1.3841,False,normal
2026-02-03T11:00:00,2026-02-03,11,3874.9,3667.53,3.8749,3.6675,229.94,15.998,27.12,2.7744,False,normal
2026-02-03T12:00:00,2026-02-03,12,1805.43,1739.01,1.8054,1.739,214.82,7.095,12.64,1.2927,False,normal
2026-02-03T13:00:00,2026-02-03,13,1910.44,1922.96,1.9104,1.923,228.17,7.075,13.37,1.3679,False,normal
2026-02-03T14:00:00,2026-02-03,14,6206.18,5968.25,6.2062,5.9682,211.82,24.351,43.44,4.4436,False,normal
2026-02-03T15:00:00,2026-02-03,15,6377.67,6445.77,6.3777,6.4458,213.26,24.714,44.64,4.5664,False,normal
2026-02-03T16:00:00,2026-02-03,16,3660.61,3720.98,3.6606,3.721,220.55,14.356,25.62,2.621,False,normal
2026-02-03T17:00:00,2026-02-03,17,6008.95,6310.95,6.009,6.3109,211.39,24.376,42.06,4.3024,False,normal
2026-02-03T18:00:00,2026-02-03,18,4315.63,4691.38,4.3156,4.6914,219.88,15.73,30.21,3.09,False,normal
2026-02-03T19:00:00,2026-02-03,19,6305.82,6552.41,6.3058,6.5524,225.51,22.794,44.14,4.515,False,normal
2026-02-03T20:00:00,2026-02-03,20,6391.94,6606.44,6.3919,6.6064,209.36,24.487,44.74,4.5766,False,normal
2026-02-03T21:00:00,2026-02-03,21,2460.86,2506.86,2.4609,2.5069,224.9,8.655,17.23,1.762,False,normal
2026-02-03T22:00:00,2026-02-03,22,1563.07,1624.88,1.5631,1.6249,209.01,6.342,10.94,1.1192,False,normal
2026-02-03T23:00:00,2026-02-03,23,2299.87,2305.25,2.2999,2.3053,223.86,8.78,16.1,1.6467,False,normal
2026-02-04T00:00:00,2026-02-04,0,0.0,0.0,0.0,0.0,225.52,0.0,0.0,0.0,False,normal
2026-02-04T01:00:00,2026-02-04,1,2290.38,2658.83,2.2904,2.6588,211.27,8.654,16.03,1.6399,False,normal
2026-02-04T02:00:00,2026-02-04,2,2809.1,2872.66,2.8091,2.8727,219.25,10.058,19.66,2.0113,True,anomaly
2026-02-04T03:00:00,2026-02-04,3,3967.65,4572.94,3.9676,4.5729,220.82,16.36,27.77,2.8408,True,anomaly
2026-02-04T04:00:00,2026-02-04,4,1782.59,1617.54,1.7826,1.6175,219.47,6.86,12.48,1.2763,True,anomaly
2026-02-04T05:00:00,2026-02-04,5,72.88,76.0,0.0729,0.076,229.89,0.272,0.51,0.0522,False,normal
2026-02-04T06:00:00,2026-02-04,6,6144.92,6717.2,6.1449,6.7172,212.32,21.877,43.01,4.3998,True,anomaly
2026-02-04T07:00:00,2026-02-04,7,6320.4,6209.45,6.3204,6.2094,215.51,24.448,44.24,4.5254,True,anomaly
2026-02-04T08:00:00,2026-02-04,8,5904.92,6330.33,5.9049,6.3303,226.01,24.171,41.33,4.2279,True,anomaly
2026-02-04T09:00:00,2026-02-04,9,4857.23,4764.89,4.8572,4.7649,227.58,17.649,34.0,3.4778,False,normal
2026-02-04T10:00:00,2026-02-04,10,4204.81,4287.49,4.2048,4.2875,227.76,15.735,29.43,3.0106,False,normal
2026-02-04T11:00:00,2026-02-04,11,4060.84,3779.17,4.0608,3.7792,228.57,15.111,28.43,2.9076,False,normal
2026-02-04T12:00:00,2026-02-04,12,3492.08,3499.73,3.4921,3.4997,224.01,13.618,24.44,2.5003,False,normal
2026-02-04T13:00:00,2026-02-04,13,4553.5,4680.68,4.5535,4.6807,222.92,15.938,31.87,3.2603,True,anomaly
2026-02-04T14:00:00,2026-02-04,14,6493.63,6022.36,6.4936,6.0224,211.33,24.588,45.46,4.6494,False,normal
2026-02-04T15:00:00,2026-02-04,15,3630.94,3660.35,3.6309,3.6603,220.53,13.817,25.42,2.5998,False,normal
2026-02-04T16:00:00,2026-02-04,16,6075.63,6101.66,6.0756,6.1017,222.92,23.033,42.53,4.3502,False,normal
2026-02-04T17:00:00,2026-02-04,17,6407.82,7024.96,6.4078,7.025,223.44,23.951,44.85,4.588,False,normal
2026-02-04T18:00:00,2026-02-04,18,6250.02,6485.68,6.25,6.4857,221.94,23.141,43.75,4.475,False,normal
2026-02-04T19:00:00,2026-02-04,19,6066.57,5849.03,6.0666,5.849,214.78,24.497,42.47,4.3437,False,normal
2026-02-04T20:00:00,2026-02-04,20,2206.93,2346.62,2.2069,2.3466,214.57,8.074,15.45,1.5802,False,normal
2026-02-04T21:00:00,2026-02-04,21,68.82,68.9,0.0688,0.0689,228.23,0.263,0.48,0.0493,False,normal
2026-02-04T22:00:00,2026-02-04,22,2510.67,2479.06,2.5107,2.4791,224.14,8.982,17.57,1.7976,False,normal
2026-02-04T23:00:00,2026-02-04,23,3850.52,3824.2,3.8505,3.8242,220.34,14.142,26.95,2.757,False,normal
2026-02-05T00:00:00,2026-02-05,0,0.0,0.0,0.0,0.0,216.61,0.0,0.0,0.0,False,normal
2026-02-05T01:00:00,2026-02-05,1,121.98,124.16,0.122,0.1242,230.01,0.447,0.85,0.0873,False,normal
2026-02-05T02:00:00,2026-02-05,2,2284.48,2349.67,2.2845,2.3497,212.03,8.582,15.99,1.6357,True,anomaly
2026-02-05T03:00:00,2026-02-05,3,182.74,190.86,0.1827,0.1909,222.11,0.696,1.28,0.1308,False,normal
2026-02-05T04:00:00,2026-02-05,4,273.07,282.59,0.2731,0.2826,217.3,0.969,1.91,0.1955,False,normal
2026-02-05T05:00:00,2026-02-05,5,4094.13,3878.28,4.0941,3.8783,219.79,16.559,28.66,2.9314,True,anomaly
2026-02-05T06:00:00,2026-02-05,6,6107.11,5400.3,6.1071,5.4003,211.9,23.218,42.75,4.3727,True,anomaly
2026-02-05T07:00:00,2026-02-05,7,1958.8,2236.73,1.9588,2.2367,229.27,7.964,13.71,1.4025,False,normal
2026-02-05T08:00:00,2026-02-05,8,6632.07,7083.45,6.6321,7.0834,223.35,24.049,46.42,4.7486,True,anomaly
2026-02-05T09:00:00,2026-02-05,9,2653.97,2852.47,2.654,2.8525,225.88,9.574,18.58,1.9002,False,normal
2026-02-05T10:00:00,2026-02-05,10,4181.98,4820.51,4.182,4.8205,210.21,15.489,29.27,2.9943,False,normal
2026-02-05T11:00:00,2026-02-05,11,6289.6,5830.42,6.2896,5.8304,212.18,24.068,44.03,4.5034,False,normal
2026-02-05T12:00:00,2026-02-05,12,2613.7,2864.2,2.6137,2.8642,225.61,9.415,18.3,1.8714,False,normal
2026-02-05T13:00:00,2026-02-05,13,4950.23,4475.32,4.9502,4.4753,230.71,17.473,34.65,3.5444,False,normal
2026-02-05T14:00:00,2026-02-05,14,6747.52,7271.19,6.7475,7.2712,217.95,24.458,47.23,4.8312,False,normal
2026-02-05T15:00:00,2026-02-05,15,6407.55,6014.61,6.4076,6.0146,211.65,23.023,44.85,4.5878,False,normal
2026-02-05T16:00:00,2026-02-05,16,5091.82,5008.64,5.0918,5.0086,210.56,17.974,35.64,3.6457,False,normal
2026-02-05T17:00:00,2026-02-05,17,2133.38,2091.92,2.1334,2.0919,228.73,7.636,14.93,1.5275,False,normal
